,ParkName,UNIT_CODE,Region,State,Year,Month,RecVisits,NonRecVisits
4407,Kings Canyon NP,KICA,Pacific West ,CA,2019,4,41156,1684
4408,Kings Canyon NP,KICA,Pacific West ,CA,2019,5,57345,1946
4409,Kings Canyon NP,KICA,Pacific West ,CA,2019,6,90612,5091
4410,Kings Canyon NP,KICA,Pacific West ,CA,2019,7,102440,4411
4411,Kings Canyon NP,KICA,Pacific West ,CA,2019,8,113009,4300
4412,Kings Canyon NP,KICA,Pacific West ,CA,2019,9,81206,2860
4413,Kings Canyon NP,KICA,Pacific West ,CA,2019,10,55118,3175
4414,Kings Canyon NP,KICA,Pacific West ,CA,2019,11,25439,1992
4415,Kings Canyon NP,KICA,Pacific West ,CA,2019,12,14196,1733
4416,Kings Canyon NP,KICA,Pacific West ,CA,2020,1,19845,1237
4417,Kings Canyon NP,KICA,Pacific West ,CA,2020,2,17975,1018
4418,Kings Canyon NP,KICA,Pacific West ,CA,2020,3,6605,641
4419,Kings Canyon NP,KICA,Pacific West ,CA,2020,4,0,0
4420,Kings Canyon NP,KICA,Pacific West ,CA,2020,5,0,0
4421,Kings Canyon NP,KICA,Pacific West ,CA,2020,6,60989,2544
4422,Kings Canyon NP,KICA,Pacific West ,CA,2020,7,101797,3039
4423,Kings Canyon NP,KICA,Pacific West ,CA,2020,8,95540,2305
4424,Kings Canyon NP,KICA,Pacific West ,CA,2020,9,42936,1583
4425,Kings Canyon NP,KICA,Pacific West ,CA,2020,10,40030,1969
4426,Kings Canyon NP,KICA,Pacific West ,CA,2020,11,21121,1571
4427,Kings Canyon NP,KICA,Pacific West ,CA,2020,12,8239,1215
4428,Kings Canyon NP,KICA,Pacific West ,CA,2021,1,27701,1195
4429,Kings Canyon NP,KICA,Pacific West ,CA,2021,2,21653,751
4430,Kings Canyon NP,KICA,Pacific West ,CA,2021,3,18571,999
4431,Kings Canyon NP,KICA,Pacific West ,CA,2021,4,37148,1263
4432,Kings Canyon NP,KICA,Pacific West ,CA,2021,5,82199,1654
4433,Kings Canyon NP,KICA,Pacific West ,CA,2021,6,104953,2293
4434,Kings Canyon NP,KICA,Pacific West ,CA,2021,7,117408,4807
4435,Kings Canyon NP,KICA,Pacific West ,CA,2021,8,77706,4124
4436,Kings Canyon NP,KICA,Pacific West ,CA,2021,9,23595,3063
4437,Kings Canyon NP,KICA,Pacific West ,CA,2021,10,10991,976
4438,Kings Canyon NP,KICA,Pacific West ,CA,2021,11,27376,1643
4439,Kings Canyon NP,KICA,Pacific West ,CA,2021,12,13617,1208
4440,Kobuk Valley NP,KOVA,Alaska,AK,2012,1,1050,400
4441,Kobuk Valley NP,KOVA,Alaska,AK,2012,2,1000,500
4442,Kobuk Valley NP,KOVA,Alaska,AK,2012,3,1400,700
4443,Kobuk Valley NP,KOVA,Alaska,AK,2012,4,1600,800
4444,Kobuk Valley NP,KOVA,Alaska,AK,2012,5,1600,800
4445,Kobuk Valley NP,KOVA,Alaska,AK,2012,6,2300,1100
4446,Kobuk Valley NP,KOVA,Alaska,AK,2012,7,3000,1500
4447,Kobuk Valley NP,KOVA,Alaska,AK,2012,8,3700,2000
4448,Kobuk Valley NP,KOVA,Alaska,AK,2012,9,4400,2000
4449,Kobuk Valley NP,KOVA,Alaska,AK,2012,10,3800,2000
4450,Kobuk Valley NP,KOVA,Alaska,AK,2012,11,3200,1500
4451,Kobuk Valley NP,KOVA,Alaska,AK,2012,12,2500,1000
4452,Kobuk Valley NP,KOVA,Alaska,AK,2013,1,2900,1200
4453,Kobuk Valley NP,KOVA,Alaska,AK,2013,2,900,300
4454,Kobuk Valley NP,KOVA,Alaska,AK,2013,3,925,300
4455,Kobuk Valley NP,KOVA,Alaska,AK,2013,4,900,455
4456,Kobuk Valley NP,KOVA,Alaska,AK,2013,5,950,300
4457,Kobuk Valley NP,KOVA,Alaska,AK,2013,6,800,300
4458,Kobuk Valley NP,KOVA,Alaska,AK,2013,7,900,400
4459,Kobuk Valley NP,KOVA,Alaska,AK,2013,8,800,350
4460,Kobuk Valley NP,KOVA,Alaska,AK,2013,9,1150,475
4461,Kobuk Valley NP,KOVA,Alaska,AK,2013,10,1250,500
4462,Kobuk Valley NP,KOVA,Alaska,AK,2013,11,4200,1400
4463,Kobuk Valley NP,KOVA,Alaska,AK,2013,12,1200,1200
4464,Kobuk Valley NP,KOVA,Alaska,AK,2014,1,0,0
4465,Kobuk Valley NP,KOVA,Alaska,AK,2014,2,0,0
4466,Kobuk Valley NP,KOVA,Alaska,AK,2014,3,0,0
4467,Kobuk Valley NP,KOVA,Alaska,AK,2014,4,0,0
4468,Kobuk Valley NP,KOVA,Alaska,AK,2014,5,0,0
4469,Kobuk Valley NP,KOVA,Alaska,AK,2014,6,0,0
4470,Kobuk Valley NP,KOVA,Alaska,AK,2014,7,0,0
4471,Kobuk Valley NP,KOVA,Alaska,AK,2014,8,0,0
4472,Kobuk Valley NP,KOVA,Alaska,AK,2014,9,0,0
4473,Kobuk Valley NP,KOVA,Alaska,AK,2014,10,0,0
4474,Kobuk Valley NP,KOVA,Alaska,AK,2014,11,0,0
4475,Kobuk Valley NP,KOVA,Alaska,AK,2014,12,0,0
4476,Kobuk Valley NP,KOVA,Alaska,AK,2015,1,0,0
4477,Kobuk Valley NP,KOVA,Alaska,AK,2015,2,0,0
4478,Kobuk Valley NP,KOVA,Alaska,AK,2015,3,0,0
4479,Kobuk Valley NP,KOVA,Alaska,AK,2015,4,0,0
4480,Kobuk Valley NP,KOVA,Alaska,AK,2015,5,0,0
4481,Kobuk Valley NP,KOVA,Alaska,AK,2015,6,0,0
4482,Kobuk Valley NP,KOVA,Alaska,AK,2015,7,0,0
4483,Kobuk Valley NP,KOVA,Alaska,AK,2015,8,0,0
4484,Kobuk Valley NP,KOVA,Alaska,AK,2015,9,0,0
4485,Kobuk Valley NP,KOVA,Alaska,AK,2015,10,0,0
4486,Kobuk Valley NP,KOVA,Alaska,AK,2015,11,0,0
4487,Kobuk Valley NP,KOVA,Alaska,AK,2015,12,0,0
4488,Kobuk Valley NP,KOVA,Alaska,AK,2016,1,1400,700
4489,Kobuk Valley NP,KOVA,Alaska,AK,2016,2,800,400
4490,Kobuk Valley NP,KOVA,Alaska,AK,2016,3,900,450
4491,Kobuk Valley NP,KOVA,Alaska,AK,2016,4,900,450
4492,Kobuk Valley NP,KOVA,Alaska,AK,2016,5,900,450
4493,Kobuk Valley NP,KOVA,Alaska,AK,2016,6,1200,600
4494,Kobuk Valley NP,KOVA,Alaska,AK,2016,7,1500,750
4495,Kobuk Valley NP,KOVA,Alaska,AK,2016,8,1600,800
4496,Kobuk Valley NP,KOVA,Alaska,AK,2016,9,1600,800
4497,Kobuk Valley NP,KOVA,Alaska,AK,2016,10,1800,900
4498,Kobuk Valley NP,KOVA,Alaska,AK,2016,11,1500,750
4499,Kobuk Valley NP,KOVA,Alaska,AK,2016,12,1400,700
4500,Kobuk Valley NP,KOVA,Alaska,AK,2017,1,1400,700
4501,Kobuk Valley NP,KOVA,Alaska,AK,2017,2,800,400
4502,Kobuk Valley NP,KOVA,Alaska,AK,2017,3,900,450
4503,Kobuk Valley NP,KOVA,Alaska,AK,2017,4,900,450
4504,Kobuk Valley NP,KOVA,Alaska,AK,2017,5,900,450
4505,Kobuk Valley NP,KOVA,Alaska,AK,2017,6,1200,600
4506,Kobuk Valley NP,KOVA,Alaska,AK,2017,7,1500,750
4507,Kobuk Valley NP,KOVA,Alaska,AK,2017,8,1600,800
4508,Kobuk Valley NP,KOVA,Alaska,AK,2017,9,1600,800
4509,Kobuk Valley NP,KOVA,Alaska,AK,2017,10,1800,900
4510,Kobuk Valley NP,KOVA,Alaska,AK,2017,11,1500,750
4511,Kobuk Valley NP,KOVA,Alaska,AK,2017,12,1400,700
4512,Kobuk Valley NP,KOVA,Alaska,AK,2018,1,1089,700
4513,Kobuk Valley NP,KOVA,Alaska,AK,2018,2,691,400
4514,Kobuk Valley NP,KOVA,Alaska,AK,2018,3,771,450
4515,Kobuk Valley NP,KOVA,Alaska,AK,2018,4,858,450
4516,Kobuk Valley NP,KOVA,Alaska,AK,2018,5,825,450
4517,Kobuk Valley NP,KOVA,Alaska,AK,2018,6,1274,600
4518,Kobuk Valley NP,KOVA,Alaska,AK,2018,7,1507,750
4519,Kobuk Valley NP,KOVA,Alaska,AK,2018,8,1541,800
4520,Kobuk Valley NP,KOVA,Alaska,AK,2018,9,1404,800
4521,Kobuk Valley NP,KOVA,Alaska,AK,2018,10,1880,900
4522,Kobuk Valley NP,KOVA,Alaska,AK,2018,11,1652,750
4523,Kobuk Valley NP,KOVA,Alaska,AK,2018,12,1445,700
4524,Kobuk Valley NP,KOVA,Alaska,AK,2019,1,1098,700
4525,Kobuk Valley NP,KOVA,Alaska,AK,2019,2,695,400
4526,Kobuk Valley NP,KOVA,Alaska,AK,2019,3,764,450
4527,Kobuk Valley NP,KOVA,Alaska,AK,2019,4,808,450
4528,Kobuk Valley NP,KOVA,Alaska,AK,2019,5,778,450
4529,Kobuk Valley NP,KOVA,Alaska,AK,2019,6,1398,600
4530,Kobuk Valley NP,KOVA,Alaska,AK,2019,7,1750,750
4531,Kobuk Valley NP,KOVA,Alaska,AK,2019,8,1770,800
4532,Kobuk Valley NP,KOVA,Alaska,AK,2019,9,1538,800
4533,Kobuk Valley NP,KOVA,Alaska,AK,2019,10,1987,900
4534,Kobuk Valley NP,KOVA,Alaska,AK,2019,11,1569,750
4535,Kobuk Valley NP,KOVA,Alaska,AK,2019,12,1611,700
4536,Kobuk Valley NP,KOVA,Alaska,AK,2020,1,1204,700
4537,Kobuk Valley NP,KOVA,Alaska,AK,2020,2,733,400
4538,Kobuk Valley NP,KOVA,Alaska,AK,2020,3,267,270
4539,Kobuk Valley NP,KOVA,Alaska,AK,2020,4,282,270
4540,Kobuk Valley NP,KOVA,Alaska,AK,2020,5,272,270
4541,Kobuk Valley NP,KOVA,Alaska,AK,2020,6,490,360
4542,Kobuk Valley NP,KOVA,Alaska,AK,2020,7,612,450
4543,Kobuk Valley NP,KOVA,Alaska,AK,2020,8,620,480
4544,Kobuk Valley NP,KOVA,Alaska,AK,2020,9,1538,800
4545,Kobuk Valley NP,KOVA,Alaska,AK,2020,10,1987,900
4546,Kobuk Valley NP,KOVA,Alaska,AK,2020,11,1569,750
4547,Kobuk Valley NP,KOVA,Alaska,AK,2020,12,1611,2311
4548,Kobuk Valley NP,KOVA,Alaska,AK,2021,1,1100,700
4549,Kobuk Valley NP,KOVA,Alaska,AK,2021,2,695,400
4550,Kobuk Valley NP,KOVA,Alaska,AK,2021,3,764,450
4551,Kobuk Valley NP,KOVA,Alaska,AK,2021,4,282,270
4552,Kobuk Valley NP,KOVA,Alaska,AK,2021,5,272,270
4553,Kobuk Valley NP,KOVA,Alaska,AK,2021,6,490,360
4554,Kobuk Valley NP,KOVA,Alaska,AK,2021,7,612,450
4555,Kobuk Valley NP,KOVA,Alaska,AK,2021,8,620,480
4556,Kobuk Valley NP,KOVA,Alaska,AK,2021,9,1538,800
4557,Kobuk Valley NP,KOVA,Alaska,AK,2021,10,1987,900
4558,Kobuk Valley NP,KOVA,Alaska,AK,2021,11,1569,750
4559,Kobuk Valley NP,KOVA,Alaska,AK,2021,12,1611,700
4560,Lake Clark NP & PRES,LACL,Alaska,AK,2012,1,120,0
4561,Lake Clark NP & PRES,LACL,Alaska,AK,2012,2,205,0
4562,Lake Clark NP & PRES,LACL,Alaska,AK,2012,3,245,0
4563,Lake Clark NP & PRES,LACL,Alaska,AK,2012,4,280,0
4564,Lake Clark NP & PRES,LACL,Alaska,AK,2012,5,765,0
4565,Lake Clark NP & PRES,LACL,Alaska,AK,2012,6,1802,0
4566,Lake Clark NP & PRES,LACL,Alaska,AK,2012,7,2846,0
4567,Lake Clark NP & PRES,LACL,Alaska,AK,2012,8,3533,0
4568,Lake Clark NP & PRES,LACL,Alaska,AK,2012,9,1501,0
4569,Lake Clark NP & PRES,LACL,Alaska,AK,2012,10,65,0
4570,Lake Clark NP & PRES,LACL,Alaska,AK,2012,11,145,0
4571,Lake Clark NP & PRES,LACL,Alaska,AK,2012,12,132,0
4572,Lake Clark NP & PRES,LACL,Alaska,AK,2013,1,135,0
4573,Lake Clark NP & PRES,LACL,Alaska,AK,2013,2,230,0
4574,Lake Clark NP & PRES,LACL,Alaska,AK,2013,3,300,0
4575,Lake Clark NP & PRES,LACL,Alaska,AK,2013,4,310,0
4576,Lake Clark NP & PRES,LACL,Alaska,AK,2013,5,565,0
4577,Lake Clark NP & PRES,LACL,Alaska,AK,2013,6,1980,0
4578,Lake Clark NP & PRES,LACL,Alaska,AK,2013,7,3023,0
4579,Lake Clark NP & PRES,LACL,Alaska,AK,2013,8,3492,0
4580,Lake Clark NP & PRES,LACL,Alaska,AK,2013,9,2003,0
4581,Lake Clark NP & PRES,LACL,Alaska,AK,2013,10,521,0
4582,Lake Clark NP & PRES,LACL,Alaska,AK,2013,11,216,0
4583,Lake Clark NP & PRES,LACL,Alaska,AK,2013,12,225,0
4584,Lake Clark NP & PRES,LACL,Alaska,AK,2014,1,131,0
4585,Lake Clark NP & PRES,LACL,Alaska,AK,2014,2,183,0
4586,Lake Clark NP & PRES,LACL,Alaska,AK,2014,3,279,0
4587,Lake Clark NP & PRES,LACL,Alaska,AK,2014,4,263,0
4588,Lake Clark NP & PRES,LACL,Alaska,AK,2014,5,494,0
4589,Lake Clark NP & PRES,LACL,Alaska,AK,2014,6,2581,0
4590,Lake Clark NP & PRES,LACL,Alaska,AK,2014,7,4925,0
4591,Lake Clark NP & PRES,LACL,Alaska,AK,2014,8,4711,0
4592,Lake Clark NP & PRES,LACL,Alaska,AK,2014,9,1969,0
4593,Lake Clark NP & PRES,LACL,Alaska,AK,2014,10,202,0
4594,Lake Clark NP & PRES,LACL,Alaska,AK,2014,11,176,0
4595,Lake Clark NP & PRES,LACL,Alaska,AK,2014,12,186,0
4596,Lake Clark NP & PRES,LACL,Alaska,AK,2015,1,134,0
4597,Lake Clark NP & PRES,LACL,Alaska,AK,2015,2,185,0
4598,Lake Clark NP & PRES,LACL,Alaska,AK,2015,3,281,0
4599,Lake Clark NP & PRES,LACL,Alaska,AK,2015,4,275,0
4600,Lake Clark NP & PRES,LACL,Alaska,AK,2015,5,502,0
4601,Lake Clark NP & PRES,LACL,Alaska,AK,2015,6,3336,0
4602,Lake Clark NP & PRES,LACL,Alaska,AK,2015,7,5296,0
4603,Lake Clark NP & PRES,LACL,Alaska,AK,2015,8,5031,0
4604,Lake Clark NP & PRES,LACL,Alaska,AK,2015,9,2112,0
4605,Lake Clark NP & PRES,LACL,Alaska,AK,2015,10,263,0
4606,Lake Clark NP & PRES,LACL,Alaska,AK,2015,11,207,0
4607,Lake Clark NP & PRES,LACL,Alaska,AK,2015,12,196,0
4608,Lake Clark NP & PRES,LACL,Alaska,AK,2016,1,147,0
4609,Lake Clark NP & PRES,LACL,Alaska,AK,2016,2,203,0
4610,Lake Clark NP & PRES,LACL,Alaska,AK,2016,3,309,0
4611,Lake Clark NP & PRES,LACL,Alaska,AK,2016,4,298,0
4612,Lake Clark NP & PRES,LACL,Alaska,AK,2016,5,596,0
4613,Lake Clark NP & PRES,LACL,Alaska,AK,2016,6,3647,0
4614,Lake Clark NP & PRES,LACL,Alaska,AK,2016,7,5982,0
4615,Lake Clark NP & PRES,LACL,Alaska,AK,2016,8,6188,0
4616,Lake Clark NP & PRES,LACL,Alaska,AK,2016,9,2989,0
4617,Lake Clark NP & PRES,LACL,Alaska,AK,2016,10,301,0
4618,Lake Clark NP & PRES,LACL,Alaska,AK,2016,11,227,0
4619,Lake Clark NP & PRES,LACL,Alaska,AK,2016,12,215,0
4620,Lake Clark NP & PRES,LACL,Alaska,AK,2017,1,171,0
4621,Lake Clark NP & PRES,LACL,Alaska,AK,2017,2,233,0
4622,Lake Clark NP & PRES,LACL,Alaska,AK,2017,3,348,0
4623,Lake Clark NP & PRES,LACL,Alaska,AK,2017,4,336,0
4624,Lake Clark NP & PRES,LACL,Alaska,AK,2017,5,660,0
4625,Lake Clark NP & PRES,LACL,Alaska,AK,2017,6,3992,0
4626,Lake Clark NP & PRES,LACL,Alaska,AK,2017,7,6336,0
4627,Lake Clark NP & PRES,LACL,Alaska,AK,2017,8,6764,0
4628,Lake Clark NP & PRES,LACL,Alaska,AK,2017,9,3148,0
4629,Lake Clark NP & PRES,LACL,Alaska,AK,2017,10,264,0
4630,Lake Clark NP & PRES,LACL,Alaska,AK,2017,11,258,0
4631,Lake Clark NP & PRES,LACL,Alaska,AK,2017,12,245,0
4632,Lake Clark NP & PRES,LACL,Alaska,AK,2018,1,0,0
4633,Lake Clark NP & PRES,LACL,Alaska,AK,2018,2,148,0
4634,Lake Clark NP & PRES,LACL,Alaska,AK,2018,3,222,0
4635,Lake Clark NP & PRES,LACL,Alaska,AK,2018,4,215,0
4636,Lake Clark NP & PRES,LACL,Alaska,AK,2018,5,452,0
4637,Lake Clark NP & PRES,LACL,Alaska,AK,2018,6,2454,0
4638,Lake Clark NP & PRES,LACL,Alaska,AK,2018,7,3925,0
4639,Lake Clark NP & PRES,LACL,Alaska,AK,2018,8,4459,0
4640,Lake Clark NP & PRES,LACL,Alaska,AK,2018,9,2114,0
4641,Lake Clark NP & PRES,LACL,Alaska,AK,2018,10,207,0
4642,Lake Clark NP & PRES,LACL,Alaska,AK,2018,11,164,0
4643,Lake Clark NP & PRES,LACL,Alaska,AK,2018,12,119,0
4644,Lake Clark NP & PRES,LACL,Alaska,AK,2019,1,0,0
4645,Lake Clark NP & PRES,LACL,Alaska,AK,2019,2,0,0
4646,Lake Clark NP & PRES,LACL,Alaska,AK,2019,3,0,0
4647,Lake Clark NP & PRES,LACL,Alaska,AK,2019,4,0,0
4648,Lake Clark NP & PRES,LACL,Alaska,AK,2019,5,367,0
4649,Lake Clark NP & PRES,LACL,Alaska,AK,2019,6,3751,0
4650,Lake Clark NP & PRES,LACL,Alaska,AK,2019,7,5114,0
4651,Lake Clark NP & PRES,LACL,Alaska,AK,2019,8,5580,0
4652,Lake Clark NP & PRES,LACL,Alaska,AK,2019,9,2345,0
4653,Lake Clark NP & PRES,LACL,Alaska,AK,2019,10,0,0
4654,Lake Clark NP & PRES,LACL,Alaska,AK,2019,11,0,0
4655,Lake Clark NP & PRES,LACL,Alaska,AK,2019,12,0,0
4656,Lake Clark NP & PRES,LACL,Alaska,AK,2020,1,147,0
4657,Lake Clark NP & PRES,LACL,Alaska,AK,2020,2,203,0
4658,Lake Clark NP & PRES,LACL,Alaska,AK,2020,3,309,0
4659,Lake Clark NP & PRES,LACL,Alaska,AK,2020,4,0,0
4660,Lake Clark NP & PRES,LACL,Alaska,AK,2020,5,6,0
4661,Lake Clark NP & PRES,LACL,Alaska,AK,2020,6,254,0
4662,Lake Clark NP & PRES,LACL,Alaska,AK,2020,7,1482,0
4663,Lake Clark NP & PRES,LACL,Alaska,AK,2020,8,1418,0
4664,Lake Clark NP & PRES,LACL,Alaska,AK,2020,9,902,0
4665,Lake Clark NP & PRES,LACL,Alaska,AK,2020,10,0,0
4666,Lake Clark NP & PRES,LACL,Alaska,AK,2020,11,227,0
4667,Lake Clark NP & PRES,LACL,Alaska,AK,2020,12,0,0
4668,Lake Clark NP & PRES,LACL,Alaska,AK,2021,1,0,0
4669,Lake Clark NP & PRES,LACL,Alaska,AK,2021,2,0,0
4670,Lake Clark NP & PRES,LACL,Alaska,AK,2021,3,0,0
4671,Lake Clark NP & PRES,LACL,Alaska,AK,2021,4,0,0
4672,Lake Clark NP & PRES,LACL,Alaska,AK,2021,5,231,55
4673,Lake Clark NP & PRES,LACL,Alaska,AK,2021,6,4461,612
4674,Lake Clark NP & PRES,LACL,Alaska,AK,2021,7,5113,830
4675,Lake Clark NP & PRES,LACL,Alaska,AK,2021,8,5715,888
4676,Lake Clark NP & PRES,LACL,Alaska,AK,2021,9,2459,351
4677,Lake Clark NP & PRES,LACL,Alaska,AK,2021,10,299,35
4678,Lake Clark NP & PRES,LACL,Alaska,AK,2021,11,0,0
4679,Lake Clark NP & PRES,LACL,Alaska,AK,2021,12,0,0
4680,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,1,6702,0
4681,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,2,5970,0
4682,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,3,1758,0
4683,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,4,9867,0
4684,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,5,28548,0
4685,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,6,56793,0
4686,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,7,98098,0
4687,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,8,91293,0
4688,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,9,59874,0
4689,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,10,35415,0
4690,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,11,6531,0
4691,Lassen Volcanic NP,LAVO,Pacific West ,CA,2012,12,6804,0
4692,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,1,14298,0
4693,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,2,7611,0
4694,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,3,5847,0
4695,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,4,9906,0
4696,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,5,26468,0
4697,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,6,67368,0
4698,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,7,102986,0
4699,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,8,104876,0
4700,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,9,64968,0
4701,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,10,7086,0
4702,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,11,11246,0
4703,Lassen Volcanic NP,LAVO,Pacific West ,CA,2013,12,4749,0
4704,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,1,5787,0
4705,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,2,5835,0
4706,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,3,8472,0
4707,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,4,8434,0
4708,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,5,29121,0
4709,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,6,66774,0
4710,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,7,98926,0
4711,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,8,93162,0
4712,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,9,62349,0
4713,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,10,33405,0
4714,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,11,10392,0
4715,Lassen Volcanic NP,LAVO,Pacific West ,CA,2014,12,10320,0
4716,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,1,9084,0
4717,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,2,7212,0
4718,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,3,8262,0
4719,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,4,10980,0
4720,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,5,31023,0
4721,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,6,63211,0
4722,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,7,106868,0
4723,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,8,106166,0
4724,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,9,70956,0
4725,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,10,37395,0
4726,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,11,8829,0
4727,Lassen Volcanic NP,LAVO,Pacific West ,CA,2015,12,8106,0
4728,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,1,9627,0
4729,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,2,8730,0
4730,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,3,8967,0
4731,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,4,12294,0
4732,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,5,29355,0
4733,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,6,74193,0
4734,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,7,120958,0
4735,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,8,105114,0
4736,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,9,88631,0
4737,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,10,64396,0
4738,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,11,8373,0
4739,Lassen Volcanic NP,LAVO,Pacific West ,CA,2016,12,5430,0
4740,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,1,9231,0
4741,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,2,7203,0
4742,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,3,7002,0
4743,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,4,10518,0
4744,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,5,31173,0
4745,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,6,58880,0
4746,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,7,122834,0
4747,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,8,111514,0
4748,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,9,88592,0
4749,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,10,40581,0
4750,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,11,10335,0
4751,Lassen Volcanic NP,LAVO,Pacific West ,CA,2017,12,9393,0
4752,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,1,10263,0
4753,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,2,7194,0
4754,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,3,7773,0
4755,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,4,21216,0
4756,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,5,34144,0
4757,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,6,75220,0
4758,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,7,114368,0
4759,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,8,91422,0
4760,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,9,75514,0
4761,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,10,45236,0
4762,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,11,9480,0
4763,Lassen Volcanic NP,LAVO,Pacific West ,CA,2018,12,7605,0
4764,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,1,8646,0
4765,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,2,6561,0
4766,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,3,7944,0
4767,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,4,12477,0
4768,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,5,25170,0
4769,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,6,63803,0
4770,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,7,105535,0
4771,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,8,98109,0
4772,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,9,75502,0
4773,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,10,88428,0
4774,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,11,12879,0
4775,Lassen Volcanic NP,LAVO,Pacific West ,CA,2019,12,11985,0
