,ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry
7911,Stonewall NM,STON,National Monument,Northeast ,NY,2019,4,0,0,0,0,0,0,0,0,0
7912,Stonewall NM,STON,National Monument,Northeast ,NY,2019,5,12118,0,4075,0,0,0,0,0,0
7913,Stonewall NM,STON,National Monument,Northeast ,NY,2019,6,2023362,0,2011368,0,0,0,0,0,0
7914,Stonewall NM,STON,National Monument,Northeast ,NY,2019,7,18660,0,6093,0,0,0,0,0,0
7915,Stonewall NM,STON,National Monument,Northeast ,NY,2019,8,24560,0,21505,0,0,0,0,0,0
7916,Stonewall NM,STON,National Monument,Northeast ,NY,2019,9,5000,0,1620,0,0,0,0,0,0
7917,Stonewall NM,STON,National Monument,Northeast ,NY,2019,10,5229,0,1930,0,0,0,0,0,0
7918,Stonewall NM,STON,National Monument,Northeast ,NY,2019,11,0,0,0,0,0,0,0,0,0
7919,Stonewall NM,STON,National Monument,Northeast ,NY,2019,12,0,0,0,0,0,0,0,0,0
7920,Stonewall NM,STON,National Monument,Northeast ,NY,2020,1,0,0,0,0,0,0,0,0,0
7921,Stonewall NM,STON,National Monument,Northeast ,NY,2020,2,0,0,0,0,0,0,0,0,0
7922,Stonewall NM,STON,National Monument,Northeast ,NY,2020,3,0,0,0,0,0,0,0,0,0
7923,Stonewall NM,STON,National Monument,Northeast ,NY,2020,4,0,0,0,0,0,0,0,0,0
7924,Stonewall NM,STON,National Monument,Northeast ,NY,2020,5,0,0,0,0,0,0,0,0,0
7925,Stonewall NM,STON,National Monument,Northeast ,NY,2020,6,0,0,0,0,0,0,0,0,0
7926,Stonewall NM,STON,National Monument,Northeast ,NY,2020,7,0,0,0,0,0,0,0,0,0
7927,Stonewall NM,STON,National Monument,Northeast ,NY,2020,8,0,0,0,0,0,0,0,0,0
7928,Stonewall NM,STON,National Monument,Northeast ,NY,2020,9,0,0,0,0,0,0,0,0,0
7929,Stonewall NM,STON,National Monument,Northeast ,NY,2020,10,0,0,0,0,0,0,0,0,0
7930,Stonewall NM,STON,National Monument,Northeast ,NY,2020,11,0,0,0,0,0,0,0,0,0
7931,Stonewall NM,STON,National Monument,Northeast ,NY,2020,12,0,0,0,0,0,0,0,0,0
7932,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,1,2718,1000,3398,1000,0,0,0,0,0
7933,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,2,3179,1000,3974,1000,0,0,0,0,0
7934,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,3,5818,1000,7272,1000,0,0,0,0,0
7935,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,4,5142,1000,6428,1000,0,0,0,0,0
7936,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,5,5513,1000,6891,1000,0,0,0,0,0
7937,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,6,6538,1000,8172,1000,0,0,0,0,0
7938,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,7,5972,1000,7465,1000,0,0,0,0,0
7939,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,8,10160,1000,12700,1000,0,0,0,0,0
7940,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,9,4954,1000,6193,1000,0,0,0,0,0
7941,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,10,5158,1000,6447,1000,0,0,0,0,0
7942,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,11,3007,1000,3759,1000,0,0,0,0,0
7943,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2016,12,2074,1000,2592,1000,0,0,0,0,0
7944,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,1,2546,1000,3182,1000,0,0,0,0,0
7945,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,2,3595,1000,4494,1000,0,0,0,0,0
7946,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,3,10761,1000,13451,1000,0,0,0,0,0
7947,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,4,11242,1000,14052,1000,0,0,0,0,0
7948,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,5,11153,1000,13941,1000,0,0,0,0,0
7949,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,6,13536,1000,16920,1000,0,0,0,0,0
7950,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,7,16926,1000,21158,1000,0,0,0,0,0
7951,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,8,14186,1000,17732,1000,0,0,0,0,0
7952,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,9,10713,1000,13391,1000,0,0,0,0,0
7953,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,10,10819,1000,13524,1000,0,0,0,0,0
7954,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,11,7392,1000,9240,1000,0,0,0,0,0
7955,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2017,12,6585,1000,8231,1000,0,0,0,0,0
7956,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,1,3750,1000,4688,1000,0,0,0,0,0
7957,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,2,4189,1000,5236,1000,0,0,0,0,0
7958,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,3,12185,1000,15231,1000,0,0,0,0,0
7959,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,4,11270,1000,14088,1000,0,0,0,0,0
7960,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,5,11057,1000,13821,1000,0,0,0,0,0
7961,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,6,12722,1000,15902,1000,0,0,0,0,0
7962,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,7,11974,1000,14968,1000,0,0,0,0,0
7963,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,8,10140,1000,12675,1000,0,0,0,0,0
7964,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,9,9964,1000,12455,1000,0,0,0,0,0
7965,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,10,8207,1000,10259,1000,0,0,0,0,0
7966,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,11,6975,1000,8719,1000,0,0,0,0,0
7967,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2018,12,2150,1000,2688,1000,0,0,0,0,0
7968,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,1,564,1000,705,1000,0,0,0,0,0
7969,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,2,2469,1000,3086,1000,0,0,0,0,0
7970,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,3,11628,1000,14535,1000,0,0,0,0,0
7971,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,4,13274,1000,16592,1000,0,0,0,0,0
7972,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,5,12087,1000,15109,1000,0,0,0,0,0
7973,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,6,14393,1000,17991,1000,0,0,0,0,0
7974,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,7,14493,1000,18116,1000,0,0,0,0,0
7975,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,8,10855,1000,13569,1000,0,0,0,0,0
7976,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,9,11881,1000,14851,1000,0,0,0,0,0
7977,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,10,10378,1000,12972,1000,0,0,0,0,0
7978,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,11,2852,1000,3565,1000,0,0,0,0,0
7979,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2019,12,3505,1000,4381,1000,0,0,0,0,0
7980,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,1,3500,1000,4375,1000,0,0,0,0,0
7981,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,2,5482,1000,6852,1000,0,0,0,0,0
7982,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,3,6553,1000,8284,1000,0,0,0,0,0
7983,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,4,158,1000,237,1000,0,0,0,0,0
7984,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,5,0,1000,0,1000,0,0,0,0,0
7985,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,6,9444,1000,14166,1000,0,0,0,0,0
7986,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,7,14649,1000,21974,1000,0,0,0,0,0
7987,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,8,8991,1000,13486,1000,0,0,0,0,0
7988,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,9,9101,1000,13652,1000,0,0,0,0,0
7989,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,10,12558,1000,18837,1000,0,0,0,0,0
7990,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,11,7088,1000,10632,1000,0,0,0,0,0
7991,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2020,12,6145,1000,9218,1000,0,0,0,0,0
7992,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,1,3699,472,17037,472,0,0,14,3,2
7993,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,2,3769,472,17505,472,0,0,19,5,1
7994,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,3,11237,472,56016,472,0,0,165,84,5
7995,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,4,12701,622,68104,622,0,0,230,254,26
7996,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,5,71977,623,228841,623,0,0,1498,1555,28
7997,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,6,122044,623,449401,623,0,0,3148,3785,28
7998,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,7,162933,622,542886,622,0,0,3178,3880,35
7999,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,8,160125,621,598044,621,0,0,3842,3750,43
8000,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,9,101499,624,351978,624,0,0,2079,3380,24
8001,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,10,78667,483,174408,483,0,0,508,921,21
8002,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,11,23088,472,109633,472,0,0,154,108,5
8003,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2016,12,2141,472,10052,472,0,0,0,5,14
8004,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,1,1905,472,8862,472,0,0,3,11,0
8005,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,2,3459,472,15971,472,0,0,8,11,0
8006,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,3,7957,472,37257,472,0,0,14,54,0
8007,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,4,22137,622,112819,622,0,0,319,275,20
8008,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,5,79745,623,197683,623,0,0,1148,1102,92
8009,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,6,109297,623,456591,623,0,0,3359,4058,76
8010,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,7,156123,622,528362,622,0,0,3810,3434,170
8011,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,8,160360,621,520605,621,0,0,3505,3896,97
8012,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,9,92235,624,375786,624,0,0,2206,4288,85
8013,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,10,54859,483,161848,483,0,0,316,605,44
8014,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,11,18214,472,82957,472,0,0,27,16,3
8015,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2017,12,1712,472,7877,472,0,0,8,0,0
8016,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,1,2950,472,13332,472,0,0,0,3,0
8017,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,2,2149,472,9846,472,0,0,3,5,0
8018,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,3,9140,472,43071,472,0,0,40,19,31
8019,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,4,16926,622,77740,622,0,0,49,14,11
8020,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,5,83865,623,289920,623,0,0,1828,2576,47
8021,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,6,132489,623,509446,623,0,0,3758,4115,131
8022,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,7,176271,622,581628,622,0,0,3078,3281,151
8023,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,8,138851,621,497259,621,0,0,3494,4304,151
8024,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,9,103766,624,373045,624,0,0,2130,3351,81
8025,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,10,62543,483,210393,483,0,0,310,513,11
8026,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,11,16265,472,74585,472,0,0,14,51,0
8027,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2018,12,4174,472,18900,472,0,0,3,3,0
8028,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,1,2515,472,11434,472,0,0,3,3,0
8029,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,2,1187,472,5340,472,0,0,0,0,0
8030,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,3,5935,472,27656,472,0,0,11,32,1
8031,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,4,10516,622,57070,622,0,0,181,248,24
8032,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,5,75682,623,256797,623,0,0,1893,2133,114
8033,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,6,134590,623,488244,623,0,0,3475,4163,155
8034,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,7,149425,622,563358,622,0,0,3769,4722,134
8035,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,8,135584,621,566344,621,0,0,3305,5184,189
8036,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,9,110576,624,443756,624,0,0,3815,3488,104
8037,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,10,46043,483,147085,483,0,0,359,483,11
8038,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,11,17086,472,79055,472,0,0,43,57,1
8039,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2019,12,2519,472,11785,472,0,0,8,11,2
8040,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,1,2103,472,9697,472,0,0,5,5,0
8041,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,2,4190,472,18958,472,0,0,0,3,2
8042,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,3,12204,472,58704,472,0,0,73,97,6
8043,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,4,3278,622,15245,622,0,0,0,0,23
8044,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,5,19618,623,97333,623,0,0,0,0,421
8045,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,6,106279,623,239677,623,0,0,0,0,504
8046,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,7,124698,622,369249,622,0,0,0,0,508
8047,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,8,118836,621,344031,621,0,0,0,0,562
8048,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,9,87640,624,276915,624,0,0,0,0,458
8049,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,10,50212,483,148027,483,0,0,105,311,98
8050,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,11,15371,472,71490,472,0,0,30,70,8
8051,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2020,12,6874,472,31652,472,0,0,14,19,1
8052,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,1,155,0,155,0,0,0,0,0,0
8053,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,2,140,0,140,0,0,0,0,0,0
8054,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,3,155,0,155,0,0,0,0,0,0
8055,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,4,180,0,180,0,0,0,0,0,0
8056,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,5,11337,0,35932,0,0,0,0,0,0
8057,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,6,24180,0,62672,0,0,0,0,0,0
8058,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,7,27122,0,70686,0,0,0,0,0,0
8059,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,8,23760,0,61845,0,0,0,0,0,0
8060,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,9,3710,0,9618,0,0,0,0,0,0
8061,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,10,248,0,248,0,0,0,0,0,0
8062,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,11,150,0,150,0,0,0,0,0,0
8063,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2016,12,124,0,124,0,0,0,0,0,0
8064,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,1,155,0,155,0,0,0,0,0,0
8065,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,2,140,0,140,0,0,0,0,0,0
8066,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,3,155,0,155,0,0,0,0,0,0
8067,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,4,360,0,360,0,0,0,0,0,0
8068,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,5,5494,0,16481,0,0,0,0,0,0
8069,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,6,24252,0,57872,0,0,0,0,0,0
8070,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,7,32795,0,65503,0,0,0,0,0,0
8071,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,8,29049,0,58964,0,0,0,0,0,0
8072,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,9,6819,0,12251,0,0,0,0,0,0
8073,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,10,1088,0,496,0,0,0,0,0,0
8074,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,11,283,0,248,0,0,0,0,0,0
8075,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2017,12,150,0,150,0,0,0,0,0,0
8076,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,1,441,0,572,0,0,0,0,0,0
8077,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,2,632,0,836,0,0,0,0,0,0
8078,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,3,3394,0,3498,0,0,0,0,0,0
8079,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,4,4416,0,4678,0,0,0,0,0,0
8080,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,5,8746,0,20577,0,0,0,0,0,0
8081,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,6,28113,0,66097,0,0,0,0,0,0
8082,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,7,30739,0,71846,0,0,0,0,0,0
8083,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,8,27227,0,67747,0,0,0,0,0,0
8084,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,9,9784,0,14399,0,0,0,0,0,0
8085,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,10,5852,0,5852,0,0,0,0,0,0
8086,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,11,1179,0,1179,0,0,0,0,0,0
8087,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2018,12,788,0,788,0,0,0,0,0,0
8088,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,1,430,0,430,0,0,0,0,0,0
8089,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,2,455,0,455,0,0,0,0,0,0
8090,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,3,869,0,869,0,0,0,0,0,0
8091,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,4,2787,0,2787,0,0,0,0,0,0
8092,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,5,4543,0,4543,0,0,0,0,0,0
8093,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,6,15220,0,27042,0,0,0,0,0,0
8094,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,7,28600,0,62219,0,0,0,0,0,0
8095,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,8,22965,0,50174,0,0,0,0,0,0
8096,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,9,17815,0,38293,0,0,0,0,0,0
8097,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,10,8083,0,15506,0,0,0,0,0,0
8098,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,11,834,0,919,0,0,0,0,0,0
8099,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2019,12,911,0,955,0,0,0,0,0,0
8100,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,1,292,0,310,0,0,0,0,0,0
8101,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,2,415,0,432,0,0,0,0,0,0
8102,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,3,3858,0,4003,0,0,0,0,0,0
8103,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,4,9031,0,9334,0,0,0,0,0,0
8104,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,5,13160,0,13364,0,0,0,0,0,0
8105,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,6,15886,0,18340,0,0,0,0,0,0
8106,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,7,16370,0,19245,0,0,0,0,0,0
8107,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,8,12449,0,14818,0,0,0,0,0,0
8108,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,9,11691,0,13912,0,0,0,0,0,0
8109,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,10,6724,0,7218,0,0,0,0,0,0
8110,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,11,1839,0,2008,0,0,0,0,0,0
8111,Timpanogos Cave NM,TICA,National Monument,Intermountain ,UT,2020,12,766,0,784,0,0,0,0,0,0
8112,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,1,3656,0,6940,0,0,0,0,0,0
8113,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,2,5737,0,9811,0,0,0,0,0,0
8114,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,3,7627,0,14036,0,0,0,0,0,0
8115,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,4,4284,0,8464,0,0,0,0,0,0
8116,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,5,2884,0,5121,0,0,0,0,0,0
8117,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,6,1583,0,2191,0,0,0,0,0,0
8118,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,7,1512,0,2307,0,0,0,0,0,0
8119,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,8,1435,0,2104,0,0,0,0,0,0
8120,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,9,1829,0,2916,0,0,0,0,0,0
8121,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,10,1672,0,3448,0,0,0,0,0,0
8122,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,11,3095,0,5946,0,0,0,0,0,0
8123,Tonto NM,TONT,National Monument,Intermountain ,AZ,2016,12,2734,0,5318,0,0,0,0,0,0
8124,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,1,3953,0,7506,0,0,0,0,0,0
8125,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,2,5844,0,10706,0,0,0,0,0,0
8126,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,3,8755,0,15469,0,0,0,0,0,0
8127,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,4,4471,0,8832,0,0,0,0,0,0
8128,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,5,2559,0,4334,0,0,0,0,0,0
8129,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,6,1454,0,1804,0,0,0,0,0,0
8130,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,7,1662,0,2153,0,0,0,0,0,0
8131,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,8,1320,0,1761,0,0,0,0,0,0
8132,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,9,1758,0,2782,0,0,0,0,0,0
8133,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,10,2561,0,4266,0,0,0,0,0,0
8134,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,11,3458,0,7056,0,0,0,0,0,0
8135,Tonto NM,TONT,National Monument,Intermountain ,AZ,2017,12,3103,0,6162,0,0,0,0,0,0
8136,Tonto NM,TONT,National Monument,Intermountain ,AZ,2018,1,4240,0,8598,0,0,0,0,0,0
8137,Tonto NM,TONT,National Monument,Intermountain ,AZ,2018,2,5972,0,11038,0,0,0,0,0,0
8138,Tonto NM,TONT,National Monument,Intermountain ,AZ,2018,3,8441,0,15061,0,0,0,0,0,0
8139,Tonto NM,TONT,National Monument,Intermountain ,AZ,2018,4,4080,0,8058,0,0,0,0,0,0
8140,Tonto NM,TONT,National Monument,Intermountain ,AZ,2018,5,2349,0,3896,0,0,0,0,0,0
8141,Tonto NM,TONT,National Monument,Intermountain ,AZ,2018,6,1697,0,2278,0,0,0,0,0,0
8142,Tonto NM,TONT,National Monument,Intermountain ,AZ,2018,7,1616,0,2136,0,0,0,0,0,0
8143,Tonto NM,TONT,National Monument,Intermountain ,AZ,2018,8,1339,0,1623,0,0,0,0,0,0
8144,Tonto NM,TONT,National Monument,Intermountain ,AZ,2018,9,1905,0,2902,0,0,0,0,0,0
8145,Tonto NM,TONT,National Monument,Intermountain ,AZ,2018,10,2740,0,4473,0,0,0,0,0,0
