,ParkName,UnitCode,Region,State,Year,Month,RecVisits,NonRecVisits,RecHours,NonRecHours,TentCampers,RVCampers,Backcountry,RecHrsRange,cluster
259,Badlands NP,BADL,Midwest ,SD,2013,8,208579,8702,981458,8702,1596,456,294,High usage,pink
260,Badlands NP,BADL,Midwest ,SD,2013,9,104029,6504,538303,6504,1482,456,163,High usage,pink
261,Badlands NP,BADL,Midwest ,SD,2013,10,25530,3404,103821,3404,213,38,43,Usual usage,pink
262,Badlands NP,BADL,Midwest ,SD,2013,11,16663,2642,68718,2642,148,91,7,Low usage,pink
263,Badlands NP,BADL,Midwest ,SD,2013,12,8002,2190,31571,2190,19,11,0,Low usage,pink
264,Badlands NP,BADL,Midwest ,SD,2014,1,9548,1790,37464,1790,11,8,0,Low usage,pink
265,Badlands NP,BADL,Midwest ,SD,2014,2,8671,2055,34046,2055,19,0,0,Low usage,pink
266,Badlands NP,BADL,Midwest ,SD,2014,3,15898,2391,63489,2391,38,0,29,Low usage,pink
267,Badlands NP,BADL,Midwest ,SD,2014,4,25054,3500,105775,3500,95,53,60,Usual usage,pink
268,Badlands NP,BADL,Midwest ,SD,2014,5,63131,6246,310648,6246,779,194,336,Usual usage,pink
269,Badlands NP,BADL,Midwest ,SD,2014,6,168011,7612,806743,7612,1596,714,316,High usage,pink
270,Badlands NP,BADL,Midwest ,SD,2014,7,210370,9416,999145,9416,1972,589,181,High usage,pink
271,Badlands NP,BADL,Midwest ,SD,2014,8,208807,9202,984416,9202,1805,627,245,High usage,pink
272,Badlands NP,BADL,Midwest ,SD,2014,9,96882,6837,483321,6837,950,304,113,Usual usage,pink
273,Badlands NP,BADL,Midwest ,SD,2014,10,36929,4616,181513,4616,1235,186,110,Usual usage,pink
274,Badlands NP,BADL,Midwest ,SD,2014,11,13973,3120,57519,3120,122,46,24,Low usage,pink
275,Badlands NP,BADL,Midwest ,SD,2014,12,10820,3106,42488,3106,0,19,5,Low usage,pink
276,Badlands NP,BADL,Midwest ,SD,2015,1,10414,2979,40887,2979,0,11,0,Low usage,pink
277,Badlands NP,BADL,Midwest ,SD,2015,2,10942,1978,43042,1978,11,8,8,Low usage,pink
278,Badlands NP,BADL,Midwest ,SD,2015,3,21924,2482,88122,2482,0,0,89,Low usage,pink
279,Badlands NP,BADL,Midwest ,SD,2015,4,27193,3070,118886,3070,30,46,123,Usual usage,pink
280,Badlands NP,BADL,Midwest ,SD,2015,5,68239,6296,347321,6296,338,80,168,Usual usage,pink
281,Badlands NP,BADL,Midwest ,SD,2015,6,191593,8836,908207,8836,790,220,278,High usage,pink
282,Badlands NP,BADL,Midwest ,SD,2015,7,245400,10198,1132380,10198,1417,42,211,High usage,pink
283,Badlands NP,BADL,Midwest ,SD,2015,8,231866,10898,1075568,10898,1288,198,233,High usage,pink
284,Badlands NP,BADL,Midwest ,SD,2015,9,117724,7330,491275,7330,483,129,186,Usual usage,pink
285,Badlands NP,BADL,Midwest ,SD,2015,10,34498,5134,167493,5134,190,76,95,Usual usage,pink
286,Badlands NP,BADL,Midwest ,SD,2015,11,16771,3616,67774,3616,80,46,30,Low usage,pink
287,Badlands NP,BADL,Midwest ,SD,2015,12,12790,3094,50259,3094,0,0,24,Low usage,pink
288,Badlands NP,BADL,Midwest ,SD,2016,1,10826,2816,42247,2816,0,0,0,Low usage,pink
289,Badlands NP,BADL,Midwest ,SD,2016,2,10921,3268,43159,3268,30,0,14,Low usage,pink
290,Badlands NP,BADL,Midwest ,SD,2016,3,20501,3940,85533,3940,350,30,51,Low usage,pink
291,Badlands NP,BADL,Midwest ,SD,2016,4,22812,5001,103966,5001,255,34,55,Usual usage,pink
292,Badlands NP,BADL,Midwest ,SD,2016,5,78863,7222,401073,7222,840,42,143,Usual usage,pink
293,Badlands NP,BADL,Midwest ,SD,2016,6,196209,9220,921935,9220,1706,251,192,High usage,pink
294,Badlands NP,BADL,Midwest ,SD,2016,7,249194,10110,1148854,10110,1607,228,169,High usage,pink
295,Badlands NP,BADL,Midwest ,SD,2016,8,217071,9332,1020238,9332,1550,334,353,High usage,pink
296,Badlands NP,BADL,Midwest ,SD,2016,9,129350,7568,662208,7568,939,475,326,High usage,pink
297,Badlands NP,BADL,Midwest ,SD,2016,10,33380,5348,165433,5348,475,106,93,Usual usage,pink
298,Badlands NP,BADL,Midwest ,SD,2016,11,17970,3622,72885,3622,182,0,14,Low usage,pink
299,Badlands NP,BADL,Midwest ,SD,2016,12,9166,3274,35928,3274,0,0,0,Low usage,pink
300,Badlands NP,BADL,Midwest ,SD,2017,1,10380,3136,40784,3136,6,0,4,Low usage,pink
301,Badlands NP,BADL,Midwest ,SD,2017,2,11149,2772,43636,2772,5,0,7,Low usage,pink
302,Badlands NP,BADL,Midwest ,SD,2017,3,21498,3932,86669,3932,25,0,89,Low usage,pink
303,Badlands NP,BADL,Midwest ,SD,2017,4,23166,4592,108203,4592,73,53,242,Usual usage,pink
304,Badlands NP,BADL,Midwest ,SD,2017,5,85967,6834,449170,6834,704,162,386,Usual usage,pink
305,Badlands NP,BADL,Midwest ,SD,2017,6,213966,8738,1018084,8738,1749,170,439,High usage,pink
306,Badlands NP,BADL,Midwest ,SD,2017,7,263506,9216,1213503,9216,1039,158,285,High usage,pink
307,Badlands NP,BADL,Midwest ,SD,2017,8,237125,9160,1088328,9160,767,177,738,High usage,pink
308,Badlands NP,BADL,Midwest ,SD,2017,9,127598,7302,590943,7302,380,96,112,High usage,pink
309,Badlands NP,BADL,Midwest ,SD,2017,10,33426,5631,162861,5631,155,35,85,Usual usage,pink
310,Badlands NP,BADL,Midwest ,SD,2017,11,16807,3942,67778,3942,23,7,38,Low usage,pink
311,Badlands NP,BADL,Midwest ,SD,2017,12,9737,2204,38266,2204,4,1,8,Low usage,pink
312,Badlands NP,BADL,Midwest ,SD,2018,1,10610,2738,41537,2738,2,4,5,Low usage,pink
313,Badlands NP,BADL,Midwest ,SD,2018,2,9456,3018,37045,3018,4,0,7,Low usage,pink
314,Badlands NP,BADL,Midwest ,SD,2018,3,16616,3466,66902,3466,29,4,129,Low usage,pink
315,Badlands NP,BADL,Midwest ,SD,2018,4,21343,4564,90605,4564,42,31,120,Low usage,pink
316,Badlands NP,BADL,Midwest ,SD,2018,5,84527,13708,375688,13708,358,139,527,Usual usage,pink
317,Badlands NP,BADL,Midwest ,SD,2018,6,208645,28446,884408,28446,516,158,470,High usage,pink
318,Badlands NP,BADL,Midwest ,SD,2018,7,263863,9465,1110090,9465,818,161,652,High usage,pink
319,Badlands NP,BADL,Midwest ,SD,2018,8,217350,9222,920577,9222,603,101,526,High usage,pink
320,Badlands NP,BADL,Midwest ,SD,2018,9,116826,18316,514649,18316,411,148,338,High usage,pink
321,Badlands NP,BADL,Midwest ,SD,2018,10,33527,7198,148961,7198,133,30,141,Usual usage,pink
322,Badlands NP,BADL,Midwest ,SD,2018,11,16442,2764,64329,2764,4,2,6,Low usage,pink
323,Badlands NP,BADL,Midwest ,SD,2018,12,9737,2204,38034,2204,0,0,5,Low usage,pink
324,Badlands NP,BADL,Midwest ,SD,2019,1,8981,2066,35049,2066,0,0,2,Low usage,pink
325,Badlands NP,BADL,Midwest ,SD,2019,2,8059,1976,31431,1976,0,0,0,Low usage,pink
326,Badlands NP,BADL,Midwest ,SD,2019,3,16517,2486,64646,2486,7,2,2,Low usage,pink
327,Badlands NP,BADL,Midwest ,SD,2019,4,25083,3070,102577,3070,56,12,66,Usual usage,pink
328,Badlands NP,BADL,Midwest ,SD,2019,5,71885,6280,314923,6280,277,77,408,Usual usage,pink
329,Badlands NP,BADL,Midwest ,SD,2019,6,201516,7780,869840,7780,755,166,580,High usage,pink
330,Badlands NP,BADL,Midwest ,SD,2019,7,250898,8230,1086274,8230,868,221,510,High usage,pink
331,Badlands NP,BADL,Midwest ,SD,2019,8,207743,8530,905202,8530,1014,181,456,High usage,pink
332,Badlands NP,BADL,Midwest ,SD,2019,9,118262,6806,516805,6806,398,196,328,High usage,pink
333,Badlands NP,BADL,Midwest ,SD,2019,10,37727,4030,170714,4030,107,67,129,Usual usage,pink
334,Badlands NP,BADL,Midwest ,SD,2019,11,15450,2530,60555,2530,5,7,5,Low usage,pink
335,Badlands NP,BADL,Midwest ,SD,2019,12,8877,2200,34777,2200,3,1,7,Low usage,pink
336,Badlands NP,BADL,Midwest ,SD,2020,1,10145,2066,39577,2066,0,0,1,Low usage,pink
337,Badlands NP,BADL,Midwest ,SD,2020,2,9979,1976,39171,1976,3,1,17,Low usage,pink
338,Badlands NP,BADL,Midwest ,SD,2020,3,17183,2486,68502,2486,37,3,84,Low usage,pink
339,Badlands NP,BADL,Midwest ,SD,2020,4,17290,3070,74929,3070,71,17,142,Low usage,pink
340,Badlands NP,BADL,Midwest ,SD,2020,5,55637,6280,257280,6280,395,49,606,Usual usage,pink
341,Badlands NP,BADL,Midwest ,SD,2020,6,167784,7780,725614,7780,773,122,766,High usage,pink
342,Badlands NP,BADL,Midwest ,SD,2020,7,238875,8230,1003384,8230,766,122,906,High usage,pink
343,Badlands NP,BADL,Midwest ,SD,2020,8,220523,8530,924852,8530,771,99,830,High usage,pink
344,Badlands NP,BADL,Midwest ,SD,2020,9,109186,6806,485695,6806,687,147,797,Usual usage,pink
345,Badlands NP,BADL,Midwest ,SD,2020,10,40508,4030,190680,4030,167,107,291,Usual usage,pink
346,Badlands NP,BADL,Midwest ,SD,2020,11,18926,2530,75901,2530,59,19,62,Low usage,pink
347,Badlands NP,BADL,Midwest ,SD,2020,12,10896,2200,42962,2200,10,4,12,Low usage,pink
348,Badlands NP,BADL,Midwest ,SD,2021,1,14899,2066,58551,2066,12,2,11,Low usage,pink
349,Badlands NP,BADL,Midwest ,SD,2021,2,11350,1976,44395,1976,4,0,5,Low usage,pink
350,Badlands NP,BADL,Midwest ,SD,2021,3,28182,2486,112251,2486,25,17,103,Usual usage,pink
351,Badlands NP,BADL,Midwest ,SD,2021,4,42749,3070,185344,3070,128,46,225,Usual usage,pink
352,Badlands NP,BADL,Midwest ,SD,2021,5,109764,6280,490731,6280,365,79,633,Usual usage,pink
353,Badlands NP,BADL,Midwest ,SD,2021,6,256041,7780,1075480,7780,750,137,677,High usage,pink
354,Badlands NP,BADL,Midwest ,SD,2021,7,288004,8230,1202236,8230,693,96,675,High usage,pink
355,Badlands NP,BADL,Midwest ,SD,2021,8,236282,8530,989876,8530,290,26,534,High usage,pink
356,Badlands NP,BADL,Midwest ,SD,2021,9,138477,6806,609072,6806,757,215,455,High usage,pink
357,Badlands NP,BADL,Midwest ,SD,2021,10,66941,4030,298175,4030,155,47,144,Usual usage,pink
358,Badlands NP,BADL,Midwest ,SD,2021,11,23432,2530,92898,2530,13,23,62,Low usage,pink
359,Badlands NP,BADL,Midwest ,SD,2021,12,8105,2200,31765,2200,2,0,10,Low usage,pink
360,Big Bend NP,BIBE,Intermountain ,TX,2012,1,22059,197,644626,197,3298,3101,1622,High usage,pink
361,Big Bend NP,BIBE,Intermountain ,TX,2012,2,45585,197,928760,197,2518,4282,1142,High usage,pink
362,Big Bend NP,BIBE,Intermountain ,TX,2012,3,32590,197,1133952,197,6415,7855,4557,High usage,pink
363,Big Bend NP,BIBE,Intermountain ,TX,2012,4,27375,197,715188,197,4918,1925,950,High usage,pink
364,Big Bend NP,BIBE,Intermountain ,TX,2012,5,37775,197,655430,197,2641,418,541,High usage,pink
365,Big Bend NP,BIBE,Intermountain ,TX,2012,6,19330,197,376176,197,1900,180,506,Usual usage,pink
366,Big Bend NP,BIBE,Intermountain ,TX,2012,7,14397,197,298906,197,1518,155,490,Usual usage,pink
367,Big Bend NP,BIBE,Intermountain ,TX,2012,8,13451,197,267008,197,1426,97,326,Usual usage,pink
368,Big Bend NP,BIBE,Intermountain ,TX,2012,9,16211,197,314125,197,1353,138,492,Usual usage,pink
369,Big Bend NP,BIBE,Intermountain ,TX,2012,10,20958,197,500950,197,2643,750,866,High usage,pink
370,Big Bend NP,BIBE,Intermountain ,TX,2012,11,24750,197,733435,197,4606,2137,1727,High usage,pink
371,Big Bend NP,BIBE,Intermountain ,TX,2012,12,17574,197,511660,197,2617,1878,2429,High usage,pink
372,Big Bend NP,BIBE,Intermountain ,TX,2013,1,22986,197,675358,197,3923,2902,1801,High usage,pink
373,Big Bend NP,BIBE,Intermountain ,TX,2013,2,46573,197,958116,197,2500,5056,1389,High usage,pink
374,Big Bend NP,BIBE,Intermountain ,TX,2013,3,39336,197,1162204,197,7545,3867,4906,High usage,pink
375,Big Bend NP,BIBE,Intermountain ,TX,2013,4,33664,197,853038,197,5929,3408,1186,High usage,pink
376,Big Bend NP,BIBE,Intermountain ,TX,2013,5,39578,197,747024,197,3301,1168,872,High usage,pink
377,Big Bend NP,BIBE,Intermountain ,TX,2013,6,17284,197,368644,197,2194,240,431,Usual usage,pink
378,Big Bend NP,BIBE,Intermountain ,TX,2013,7,13801,197,346355,197,1863,1255,579,Usual usage,pink
379,Big Bend NP,BIBE,Intermountain ,TX,2013,8,13856,197,318234,197,2016,153,861,Usual usage,pink
380,Big Bend NP,BIBE,Intermountain ,TX,2013,9,14020,197,303474,197,1779,276,528,Usual usage,pink
381,Big Bend NP,BIBE,Intermountain ,TX,2013,10,30835,197,480036,197,1280,385,526,Usual usage,pink
382,Big Bend NP,BIBE,Intermountain ,TX,2013,11,22710,197,665350,197,3735,1322,3230,High usage,pink
383,Big Bend NP,BIBE,Intermountain ,TX,2013,12,22310,197,650281,197,3482,1930,3069,High usage,pink
384,Big Bend NP,BIBE,Intermountain ,TX,2014,1,28410,197,796026,197,4623,3141,2787,High usage,pink
385,Big Bend NP,BIBE,Intermountain ,TX,2014,2,24159,197,709111,197,2401,4309,2399,High usage,pink
386,Big Bend NP,BIBE,Intermountain ,TX,2014,3,53839,197,1345808,197,7214,4603,5291,High usage,pink
387,Big Bend NP,BIBE,Intermountain ,TX,2014,4,38574,197,985825,197,6613,3918,1795,High usage,pink
388,Big Bend NP,BIBE,Intermountain ,TX,2014,5,23653,197,584628,197,4024,830,1199,High usage,pink
389,Big Bend NP,BIBE,Intermountain ,TX,2014,6,23963,197,468521,197,2490,227,462,Usual usage,pink
390,Big Bend NP,BIBE,Intermountain ,TX,2014,7,14359,197,332579,197,2079,178,638,Usual usage,pink
391,Big Bend NP,BIBE,Intermountain ,TX,2014,8,16246,197,348118,197,2092,162,729,Usual usage,pink
392,Big Bend NP,BIBE,Intermountain ,TX,2014,9,22475,197,416844,197,1834,206,589,Usual usage,pink
393,Big Bend NP,BIBE,Intermountain ,TX,2014,10,29882,197,690864,197,4130,722,2095,High usage,pink
394,Big Bend NP,BIBE,Intermountain ,TX,2014,11,17169,197,656383,197,5002,1806,3072,High usage,pink
395,Big Bend NP,BIBE,Intermountain ,TX,2014,12,21373,197,698580,197,4533,1888,3667,High usage,pink
396,Big Bend NP,BIBE,Intermountain ,TX,2015,1,30297,197,788918,197,5615,2901,2015,High usage,pink
397,Big Bend NP,BIBE,Intermountain ,TX,2015,2,39199,197,930568,197,3116,5156,2184,High usage,pink
398,Big Bend NP,BIBE,Intermountain ,TX,2015,3,68292,197,1565155,197,6632,3738,8606,High usage,pink
399,Big Bend NP,BIBE,Intermountain ,TX,2015,4,43927,197,1176418,197,8278,4555,2960,High usage,pink
400,Big Bend NP,BIBE,Intermountain ,TX,2015,5,30707,197,738319,197,5373,1032,2185,High usage,pink
401,Big Bend NP,BIBE,Intermountain ,TX,2015,6,16697,197,475265,197,3896,441,886,Usual usage,pink
402,Big Bend NP,BIBE,Intermountain ,TX,2015,7,22887,197,501010,197,3175,222,805,High usage,pink
403,Big Bend NP,BIBE,Intermountain ,TX,2015,8,17562,197,392021,197,2418,113,754,Usual usage,pink
404,Big Bend NP,BIBE,Intermountain ,TX,2015,9,16678,197,408407,197,2548,249,1134,Usual usage,pink
405,Big Bend NP,BIBE,Intermountain ,TX,2015,10,23237,197,649574,197,4421,984,2624,High usage,pink
406,Big Bend NP,BIBE,Intermountain ,TX,2015,11,42687,197,1090816,197,6620,2623,3730,High usage,pink
407,Big Bend NP,BIBE,Intermountain ,TX,2015,12,29577,197,788173,197,1871,2406,4552,High usage,pink
408,Big Bend NP,BIBE,Intermountain ,TX,2016,1,36716,197,987386,197,5075,3755,3674,High usage,pink
409,Big Bend NP,BIBE,Intermountain ,TX,2016,2,44176,197,1137932,197,5142,6425,3803,High usage,pink
410,Big Bend NP,BIBE,Intermountain ,TX,2016,3,54642,197,1649908,197,11453,4891,10241,High usage,pink
411,Big Bend NP,BIBE,Intermountain ,TX,2016,4,37280,197,1061130,197,8879,3786,3282,High usage,pink
412,Big Bend NP,BIBE,Intermountain ,TX,2016,5,40935,197,905244,197,5587,838,2409,High usage,pink
413,Big Bend NP,BIBE,Intermountain ,TX,2016,6,18630,197,506926,197,3824,301,1755,High usage,pink
414,Big Bend NP,BIBE,Intermountain ,TX,2016,7,16165,197,408367,197,3136,160,1059,Usual usage,pink
415,Big Bend NP,BIBE,Intermountain ,TX,2016,8,16144,197,363604,197,2417,269,751,Usual usage,pink
416,Big Bend NP,BIBE,Intermountain ,TX,2016,9,18406,197,439084,197,1306,319,1805,Usual usage,pink
417,Big Bend NP,BIBE,Intermountain ,TX,2016,10,26806,197,677207,197,2350,637,2918,High usage,pink
418,Big Bend NP,BIBE,Intermountain ,TX,2016,11,45443,197,1196170,197,8399,2945,4428,High usage,pink
419,Big Bend NP,BIBE,Intermountain ,TX,2016,12,32947,197,945563,197,7025,3059,5668,High usage,pink
420,Big Bend NP,BIBE,Intermountain ,TX,2017,1,35105,197,1039001,197,6785,6226,4717,High usage,pink
421,Big Bend NP,BIBE,Intermountain ,TX,2017,2,41670,197,1093876,197,5481,7268,4051,High usage,pink
422,Big Bend NP,BIBE,Intermountain ,TX,2017,3,74735,197,1874605,197,9325,6005,10548,High usage,pink
423,Big Bend NP,BIBE,Intermountain ,TX,2017,4,49609,197,1192807,197,7732,3511,3351,High usage,pink
424,Big Bend NP,BIBE,Intermountain ,TX,2017,5,37045,197,819926,197,5620,810,2073,High usage,pink
425,Big Bend NP,BIBE,Intermountain ,TX,2017,6,23500,197,514892,197,2789,401,984,High usage,pink
426,Big Bend NP,BIBE,Intermountain ,TX,2017,7,20599,197,451304,197,2895,868,826,Usual usage,pink
427,Big Bend NP,BIBE,Intermountain ,TX,2017,8,16382,197,372985,197,2640,336,722,Usual usage,pink
428,Big Bend NP,BIBE,Intermountain ,TX,2017,9,19734,197,466902,197,2955,398,1845,Usual usage,pink
429,Big Bend NP,BIBE,Intermountain ,TX,2017,10,35094,197,825124,197,4415,648,3807,High usage,pink
430,Big Bend NP,BIBE,Intermountain ,TX,2017,11,45739,197,1243234,197,7992,3474,4896,High usage,pink
431,Big Bend NP,BIBE,Intermountain ,TX,2017,12,41064,197,1110792,197,6817,3584,4735,High usage,pink
432,Big Bend NP,BIBE,Intermountain ,TX,2018,1,33434,197,971837,197,5045,6263,3402,High usage,pink
433,Big Bend NP,BIBE,Intermountain ,TX,2018,2,42670,197,1109755,197,4646,6901,2806,High usage,pink
434,Big Bend NP,BIBE,Intermountain ,TX,2018,3,75897,197,1793627,197,10088,6157,5883,High usage,pink
435,Big Bend NP,BIBE,Intermountain ,TX,2018,4,48454,197,1177873,197,8089,4925,1917,High usage,pink
436,Big Bend NP,BIBE,Intermountain ,TX,2018,5,35993,197,764383,197,4635,902,998,High usage,pink
437,Big Bend NP,BIBE,Intermountain ,TX,2018,6,20335,197,445138,197,2682,323,337,Usual usage,pink
438,Big Bend NP,BIBE,Intermountain ,TX,2018,7,19416,197,402210,197,2196,312,446,Usual usage,pink
439,Big Bend NP,BIBE,Intermountain ,TX,2018,8,16895,197,349097,197,2239,88,378,Usual usage,pink
440,Big Bend NP,BIBE,Intermountain ,TX,2018,9,21625,197,464407,197,2359,376,687,Usual usage,pink
441,Big Bend NP,BIBE,Intermountain ,TX,2018,10,35547,197,786445,197,4008,655,1646,High usage,pink
442,Big Bend NP,BIBE,Intermountain ,TX,2018,11,46998,197,1140403,197,6238,3091,3597,High usage,pink
443,Big Bend NP,BIBE,Intermountain ,TX,2018,12,42827,197,948398,197,3638,3216,1761,High usage,pink
444,Big Bend NP,BIBE,Intermountain ,TX,2019,1,29318,197,524564,197,159,403,422,High usage,pink
445,Big Bend NP,BIBE,Intermountain ,TX,2019,2,43129,197,1042717,197,4304,5172,2587,High usage,pink
446,Big Bend NP,BIBE,Intermountain ,TX,2019,3,83826,197,1860025,197,9319,6184,5987,High usage,pink
447,Big Bend NP,BIBE,Intermountain ,TX,2019,4,49312,197,1217304,197,8628,4572,2317,High usage,pink
448,Big Bend NP,BIBE,Intermountain ,TX,2019,5,37411,197,807515,197,4672,874,1136,High usage,pink
449,Big Bend NP,BIBE,Intermountain ,TX,2019,6,21228,197,492072,197,3302,347,324,Usual usage,pink
450,Big Bend NP,BIBE,Intermountain ,TX,2019,7,21747,197,443126,197,2645,239,345,Usual usage,pink
451,Big Bend NP,BIBE,Intermountain ,TX,2019,8,17238,197,360858,197,2414,316,325,Usual usage,pink
452,Big Bend NP,BIBE,Intermountain ,TX,2019,9,21246,197,455016,197,2464,539,631,Usual usage,pink
453,Big Bend NP,BIBE,Intermountain ,TX,2019,10,42724,197,835444,197,2038,1031,1986,High usage,pink
454,Big Bend NP,BIBE,Intermountain ,TX,2019,11,50688,197,1285708,197,7936,4265,3980,High usage,pink
455,Big Bend NP,BIBE,Intermountain ,TX,2019,12,45965,197,1172004,197,6521,4903,3280,High usage,pink
456,Big Bend NP,BIBE,Intermountain ,TX,2020,1,43740,197,1191893,197,6561,7850,2992,High usage,pink
457,Big Bend NP,BIBE,Intermountain ,TX,2020,2,50584,197,1238879,197,4179,8648,2938,High usage,pink
458,Big Bend NP,BIBE,Intermountain ,TX,2020,3,61413,197,1334680,197,6247,3940,4346,High usage,pink
459,Big Bend NP,BIBE,Intermountain ,TX,2020,4,0,197,0,197,0,0,0,Low usage,pink
460,Big Bend NP,BIBE,Intermountain ,TX,2020,5,0,197,0,197,0,0,0,Low usage,pink
461,Big Bend NP,BIBE,Intermountain ,TX,2020,6,26735,197,366277,197,1654,240,0,Usual usage,pink
462,Big Bend NP,BIBE,Intermountain ,TX,2020,7,0,197,0,197,0,0,0,Low usage,pink
463,Big Bend NP,BIBE,Intermountain ,TX,2020,8,10860,197,130326,197,0,0,0,Usual usage,pink
464,Big Bend NP,BIBE,Intermountain ,TX,2020,9,26515,197,354872,197,1129,346,54,Usual usage,pink
465,Big Bend NP,BIBE,Intermountain ,TX,2020,10,51231,197,852185,197,2944,468,5191,High usage,pink
466,Big Bend NP,BIBE,Intermountain ,TX,2020,11,62515,197,1166992,197,4636,2354,8211,High usage,pink
467,Big Bend NP,BIBE,Intermountain ,TX,2020,12,60314,197,1148954,197,4847,3106,4487,High usage,pink
468,Big Bend NP,BIBE,Intermountain ,TX,2021,1,50298,197,1132195,197,8887,3968,3850,High usage,pink
469,Big Bend NP,BIBE,Intermountain ,TX,2021,2,43889,197,974911,197,2720,4101,2751,High usage,pink
470,Big Bend NP,BIBE,Intermountain ,TX,2021,3,89914,197,1585254,197,5483,3793,4776,High usage,pink
471,Big Bend NP,BIBE,Intermountain ,TX,2021,4,67628,197,1158408,197,4043,3047,1898,High usage,pink
472,Big Bend NP,BIBE,Intermountain ,TX,2021,5,53067,197,886093,197,3316,1079,980,High usage,pink
473,Big Bend NP,BIBE,Intermountain ,TX,2021,6,33533,197,628880,197,4158,839,854,High usage,pink
474,Big Bend NP,BIBE,Intermountain ,TX,2021,7,27321,197,457979,197,2458,323,403,Usual usage,pink
475,Big Bend NP,BIBE,Intermountain ,TX,2021,8,20207,197,366494,197,2920,387,381,Usual usage,pink
476,Big Bend NP,BIBE,Intermountain ,TX,2021,9,28985,197,569724,197,3763,1110,960,High usage,pink
477,Big Bend NP,BIBE,Intermountain ,TX,2021,10,49816,197,904610,197,2379,788,3126,High usage,pink
478,Big Bend NP,BIBE,Intermountain ,TX,2021,11,59467,197,1133465,197,4635,1905,3536,High usage,pink
479,Big Bend NP,BIBE,Intermountain ,TX,2021,12,57095,197,1221350,197,3462,3348,6177,High usage,pink
480,Biscayne NP,BISC,Southeast ,FL,2012,1,29877,0,144496,0,742,0,0,Usual usage,pink
481,Biscayne NP,BISC,Southeast ,FL,2012,2,28749,0,136216,0,684,0,0,Usual usage,pink
482,Biscayne NP,BISC,Southeast ,FL,2012,3,46277,0,167200,0,384,0,0,Usual usage,pink
483,Biscayne NP,BISC,Southeast ,FL,2012,4,44910,0,158635,0,332,0,0,Usual usage,pink
484,Biscayne NP,BISC,Southeast ,FL,2012,5,53922,0,178471,0,232,0,0,Usual usage,pink
485,Biscayne NP,BISC,Southeast ,FL,2012,6,49160,0,151753,0,24,0,0,Usual usage,pink
486,Biscayne NP,BISC,Southeast ,FL,2012,7,65594,0,196782,0,0,0,0,Usual usage,pink
487,Biscayne NP,BISC,Southeast ,FL,2012,8,46782,0,140346,0,0,0,0,Usual usage,pink
